Channel Index,Mean Activation,Variance
594,0.59490305,1.1800206
189,0.5925964,0.34349442
555,0.592363,0.42247885
269,0.59148943,0.986504
187,0.5912711,0.86899483
352,0.5903362,0.9014189
766,0.5903305,0.6904936
551,0.58775693,1.9022038
925,0.5874956,0.7535386
822,0.5838401,0.8490709
160,0.5834142,1.015753
563,0.5833409,0.40458444
757,0.5833233,0.9299385
507,0.57770216,0.6400038
101,0.57740694,0.55915326
725,0.5765307,0.19762783
275,0.57629466,0.9010877
688,0.57319456,0.6975925
274,0.5706413,0.5564336
475,0.56788456,0.8110909
343,0.5657704,2.1022367
1004,0.5623679,1.0744561
361,0.56163317,1.0898366
425,0.55525833,0.7077943
504,0.5542401,0.73014927
453,0.5529429,0.56966066
1010,0.5519432,0.46551782
653,0.55102867,0.9156731
354,0.5499588,0.66665477
970,0.542405,1.0694202
1014,0.5401975,0.70005894
24,0.53792834,0.47253847
1021,0.536149,0.92734325
302,0.53501004,0.8073385
47,0.53249955,0.70390385
502,0.5308926,0.6139737
212,0.53068256,0.41893125
735,0.5291891,1.088824
329,0.52894557,0.33945554
422,0.528669,0.23009294
228,0.52514935,0.7531636
176,0.52480334,0.8367415
480,0.5235634,0.94484806
369,0.5231397,1.0714982
813,0.52269125,0.88501835
457,0.52226526,0.3353979
612,0.5174232,0.9117466
930,0.51542675,1.5263095
37,0.51494265,0.70116794
568,0.5145589,0.37310126
448,0.51430094,0.5025218
947,0.51387155,0.46054205
508,0.5121962,0.78124243
575,0.51079315,1.1489564
144,0.504555,0.520698
190,0.5037199,0.3905883
52,0.503541,1.236086
474,0.49911255,0.29300952
394,0.49832773,0.6187257
652,0.49748972,0.6952729
984,0.4934116,0.44421586
5,0.49204037,0.5630491
505,0.49080053,0.5701186
778,0.4878924,0.6555198
637,0.48710406,0.38125813
171,0.4862238,0.7486901
628,0.48464492,0.7764795
484,0.48367408,0.784233
92,0.4831121,0.8297354
851,0.4819418,0.7527129
534,0.4795878,0.6656883
850,0.47941643,0.9121595
182,0.47766003,0.6511743
526,0.4731014,0.6645268
232,0.4730652,0.18214741
320,0.47305962,0.55633616
256,0.47219363,0.70043236
979,0.4700017,0.45528883
712,0.46932065,0.585652
404,0.4688756,0.8020159
146,0.46841466,0.70758426
975,0.46832925,0.75259566
596,0.46516913,0.6748815
44,0.46243864,0.34778106
759,0.46122965,0.47286695
656,0.46083033,0.53758126
163,0.45901963,0.8895527
442,0.4575204,0.7430497
600,0.45713252,0.70247483
722,0.45533973,0.40257874
164,0.4545626,0.9023973
669,0.45451936,0.3028607
437,0.4538464,0.28131285
446,0.45296764,0.9238278
20,0.4522795,0.66878265
34,0.44999114,0.39992732
263,0.44710717,0.25669837
348,0.44704562,0.43171757
339,0.44615564,0.923809
305,0.4457174,1.1601151
119,0.44417053,0.7418574
987,0.44375122,0.72600114
54,0.4435369,0.49780452
178,0.4423496,0.8131779
9,0.43971142,1.0697628
316,0.4395237,0.6175296
815,0.4366812,0.6280507
878,0.43641454,1.4378687
921,0.43538338,0.48855287
104,0.43502125,0.542376
370,0.43314254,0.83958054
405,0.43296546,0.44690478
832,0.43131813,0.8880003
444,0.43080857,0.677525
134,0.4301486,0.879202
946,0.42867994,0.61288583
246,0.42774525,0.43951863
434,0.4275278,0.83704567
655,0.4270265,1.98596
790,0.4266898,0.8546146
439,0.42197222,0.53084785
877,0.42155308,0.34903166
869,0.42092034,0.56812793
479,0.41972157,0.56339514
828,0.41775632,0.47511452
336,0.41716385,0.58283925
985,0.4158736,0.81752384
172,0.41555262,0.6522001
954,0.41402134,0.8600546
301,0.41353995,0.9169007
219,0.4078903,1.0098083
846,0.4048397,0.73416823
905,0.40261903,0.98688686
155,0.40059713,0.38232666
720,0.40005744,0.7339767
107,0.39970243,0.63887584
728,0.39757258,0.50543356
185,0.3963719,0.89664096
999,0.3941003,0.38744482
784,0.39370733,0.7360802
280,0.39249668,0.16203457
679,0.3922035,0.3214065
579,0.39141226,0.07123399
711,0.38951415,0.5604534
768,0.38936344,1.0384133
169,0.3858344,1.0132078
678,0.3833611,0.679865
715,0.38229913,0.6471826
458,0.38193637,0.67500615
38,0.3808264,0.7730802
640,0.37745845,0.48287928
214,0.3768941,0.4058202
58,0.37532115,0.41409492
549,0.37465566,0.3898122
753,0.3730087,0.20393586
632,0.3728975,0.47222632
356,0.3715384,0.40143812
94,0.3684631,0.5920072
780,0.367838,0.8305447
32,0.36701044,0.2625264
724,0.36547118,0.48394674
586,0.36546266,0.47885674
198,0.36417377,0.46424878
819,0.36313054,0.7764305
550,0.36287022,0.36510673
335,0.3628024,0.46684003
896,0.36137348,0.5722546
544,0.36012632,0.17411333
567,0.35893637,0.49450418
362,0.358077,0.27470583
750,0.35754088,0.58334416
410,0.35729745,0.27660364
666,0.35664102,0.31290066
961,0.3560608,0.522957
413,0.3550514,0.46837392
133,0.35363454,0.6298776
871,0.3506903,0.46816787
595,0.34744185,0.7207662
838,0.34721327,0.39379412
291,0.3460642,0.60249907
84,0.344432,0.33342665
960,0.3441791,0.42763743
958,0.34135613,0.7522084
577,0.34025985,0.5360982
630,0.33926716,1.1478705
257,0.33840907,0.984033
794,0.33779928,0.4329462
811,0.33620292,0.7085662
384,0.33497816,0.35265708
651,0.3347358,0.24698448
493,0.33326048,0.48574832
351,0.33279255,0.5646059
994,0.3326292,0.23503633
829,0.3324427,0.7429811
742,0.3311317,0.6961247
159,0.32900375,0.3194408
522,0.32826176,0.4176994
483,0.3275741,0.7055416
307,0.32726136,0.40244952
560,0.3255431,0.27532423
29,0.3239994,0.6683178
118,0.32390773,0.3094433
330,0.32385617,0.43547252
510,0.32367045,0.67272943
636,0.32353806,0.3698305
42,0.3226784,0.9019698
424,0.32114446,0.62326854
659,0.3198253,0.4310215
135,0.31858587,0.26972157
438,0.3176813,0.32972777
207,0.31753474,0.4391687
514,0.31447574,0.17421235
165,0.31260702,0.5392443
371,0.31201038,0.29744714
217,0.31030226,0.69645315
203,0.3097176,0.44135755
604,0.30952543,0.29484633
199,0.30903676,0.4185844
304,0.30853325,0.44520497
650,0.30811512,0.42035186
681,0.3076529,0.3751626
349,0.30696827,0.17049679
542,0.3065923,0.5712103
131,0.3063705,0.38392925
197,0.30425212,0.45784646
908,0.30399764,0.56784225
817,0.30337548,0.3195132
486,0.30310148,0.32367158
777,0.3018213,0.48382694
562,0.29864413,0.2030647
1006,0.29807657,0.32477507
242,0.29792672,0.91814935
703,0.29714215,0.35108832
357,0.29644448,0.4431531
462,0.29598,0.41208774
997,0.29414797,0.37194908
775,0.29398802,0.70868796
553,0.29355472,0.5151905
931,0.2916834,0.3484953
799,0.28730282,0.55882406
317,0.28608704,0.27732527
121,0.28525484,0.3078471
915,0.28413957,0.23062107
53,0.28077048,0.2577033
126,0.28075045,0.5029138
363,0.28074974,0.23281914
276,0.27991572,0.41631013
918,0.27988505,0.40825933
536,0.27651298,0.563154
1022,0.27582055,0.24823819
623,0.27459422,0.3040266
704,0.27280012,0.3495643
741,0.27177864,0.5249587
855,0.2714228,0.23760945
105,0.26948386,0.5021628
533,0.267824,0.28142628
120,0.26723704,0.1641114
251,0.26354414,0.35704538
180,0.26192147,0.405306
782,0.26117593,0.4239155
383,0.2607233,0.45002076
955,0.26056617,0.36970824
736,0.26046538,0.2306404
1018,0.25753677,0.14294356
498,0.255888,0.2643493
499,0.25525013,0.601111
992,0.25378114,0.23672488
825,0.25356898,0.613217
909,0.25318524,0.2193996
106,0.25117052,0.44339904
115,0.2479243,0.21633261
293,0.24456248,0.4008889
66,0.24406,0.3652503
806,0.24293843,0.35891822
231,0.24223514,0.2556274
318,0.24223424,0.2736054
139,0.23962441,0.1542961
342,0.23939914,0.5044038
1005,0.23867834,0.2792572
96,0.23744497,0.32946098
670,0.23620772,0.33676833
894,0.23618707,0.19489805
705,0.23480295,0.38111824
298,0.23355514,0.5520404
609,0.23344302,0.27234548
660,0.23309733,0.40609723
60,0.23279935,0.3071561
295,0.23200715,0.2633075
376,0.23145293,0.4821245
647,0.2308864,0.6128564
675,0.22994094,0.27253675
341,0.22967823,0.22215724
496,0.2290601,0.22709136
584,0.22872496,0.46091893
965,0.2275844,0.3901329
149,0.22537374,0.2216549
174,0.22340614,0.28764334
244,0.22315398,0.29931808
667,0.22259794,0.4816299
957,0.22170433,0.51655173
836,0.22094832,0.28274506
17,0.22054338,0.08307727
781,0.22032511,0.2797333
521,0.21946043,0.23480783
325,0.21932292,0.3087641
998,0.21911347,0.5699575
622,0.21778864,0.36284512
996,0.21654458,0.27433255
843,0.2163827,0.50477326
30,0.21597329,0.36712772
205,0.21587792,0.1956902
492,0.21506788,0.10052456
691,0.21448156,0.41709092
328,0.21269901,0.2701822
956,0.21267214,0.28961653
963,0.2125409,0.25268656
451,0.21196464,0.30204326
831,0.21051916,0.21341546
721,0.20761046,0.21543792
13,0.2075201,0.3126859
598,0.20452832,0.20011422
55,0.20424283,0.4102794
814,0.20339075,0.27677727
857,0.20334375,0.16460635
515,0.20306893,0.40462065
927,0.2003324,0.25940025
717,0.20020741,0.30321336
286,0.20000657,0.4785044
638,0.19864741,0.22009382
364,0.19714199,0.27018654
977,0.19654411,0.3867863
687,0.19632679,0.2595625
747,0.19611962,0.27726728
489,0.19593965,0.13086662
111,0.19580922,0.20306727
254,0.19519395,0.29268798
454,0.19484252,0.1933015
726,0.19328749,0.23331217
613,0.193233,0.18241164
74,0.19046156,0.27153763
433,0.18836857,0.34250993
28,0.18797933,0.20838287
552,0.18788877,0.27117234
683,0.18692827,0.21079302
98,0.18665195,0.17045179
916,0.18654458,0.3177155
718,0.1865024,0.24274737
949,0.18514547,0.19321734
774,0.18487468,0.2106063
731,0.18448767,0.26736963
980,0.18420815,0.11862198
230,0.18352568,0.26602465
173,0.1822896,0.4446821
680,0.18190855,0.31875223
732,0.1813524,0.19261658
902,0.18097013,0.24530293
830,0.18031582,0.13506983
545,0.17953382,0.15229975
258,0.17887673,0.19017398
603,0.17796803,0.28075272
1001,0.17767799,0.12214789
82,0.17607296,0.16676684
771,0.17553398,0.1710425
700,0.17461899,0.10628887
641,0.1743203,0.06722918
530,0.17389658,0.03228888
796,0.17384122,0.14590627
153,0.17358431,0.27973354
290,0.17316431,0.27045745
122,0.170219,0.21799321
129,0.17005041,0.11522137
8,0.16944176,0.19620648
602,0.16885187,0.35433924
845,0.16867003,0.21011263
906,0.1677038,0.16866237
576,0.16729815,0.21003228
875,0.1668343,0.24701592
765,0.16681224,0.21642682
123,0.16655697,0.18329783
585,0.1665302,0.22927044
40,0.16631413,0.22608186
485,0.16470225,0.24960873
90,0.16459471,0.20860581
308,0.16404243,0.2941429
986,0.16366571,0.21535425
39,0.162806,0.22196153
175,0.16189939,0.18854338
707,0.1615244,0.17327707
964,0.16147806,0.19890581
282,0.1606178,0.30931875
157,0.16015309,0.20909865
769,0.16014504,0.1894021
268,0.16002643,0.29497862
21,0.15995371,0.35833716
993,0.1594926,0.010822898
920,0.15886833,0.11030769
587,0.15830536,0.20690647
470,0.15664877,0.20073922
36,0.1563409,0.18941401
50,0.15493527,0.1783525
1023,0.15327978,0.1691576
862,0.15209192,0.7093841
693,0.1513458,0.35600013
16,0.15114596,0.23375756
402,0.15030614,0.19173962
391,0.14556979,0.12583724
323,0.14352632,0.07422086
200,0.14319986,0.16336113
441,0.14313757,0.14341459
238,0.14245798,0.1705021
247,0.14200535,0.19836861
913,0.14177625,0.119158916
519,0.14036007,0.25121406
900,0.13995817,0.11788965
578,0.1396566,0.099653825
390,0.13929367,0.22238833
868,0.13872692,0.20769201
445,0.13837504,0.09768231
234,0.13831578,0.14340393
64,0.13816097,0.087013885
922,0.13793905,0.12051992
565,0.13755086,0.1584257
801,0.13716283,0.2833698
883,0.1370976,0.08036373
910,0.13701332,0.18336278
661,0.13659272,0.073737144
412,0.13534123,0.14330567
476,0.13458088,0.20501196
138,0.13397647,0.1188125
684,0.13367409,0.13027939
783,0.1329492,0.18587716
15,0.13152044,0.22850612
497,0.13114053,0.11318175
976,0.12798814,0.16016987
337,0.12737685,0.089585744
70,0.12703454,0.23427354
333,0.12685922,0.10359425
67,0.12609857,0.1495623
117,0.12168892,0.20098528
250,0.121365935,0.18051931
324,0.121293455,0.25497785
373,0.12046623,0.24503696
452,0.11980772,0.14218761
627,0.11927588,0.39577994
685,0.11881111,0.21218473
97,0.118549295,0.17655212
421,0.11776589,0.1250903
942,0.11755693,0.1320617
856,0.116665244,0.11319506
409,0.116537094,0.21049169
142,0.115152076,0.13568361
419,0.11513801,0.18033135
561,0.114879236,0.09601356
195,0.11344625,0.49618483
154,0.11330076,0.12693915
112,0.11223699,0.07617217
879,0.11148025,0.15454277
854,0.11043714,0.27233797
914,0.110413656,0.07152344
573,0.10991356,0.09478002
338,0.109733015,0.09955728
399,0.10972866,0.23145375
456,0.10893692,0.06875367
14,0.10866351,0.17262022
49,0.10848523,0.117921546
761,0.10788636,0.1992369
210,0.107385874,0.14186889
860,0.107323214,0.19266786
588,0.10714172,0.10122872
25,0.1067177,0.14469256
177,0.10589372,0.16069813
648,0.10524308,0.07637563
981,0.10497813,0.20122132
237,0.104115754,0.204573
477,0.10368752,0.2640183
353,0.103578314,0.120606884
599,0.103497505,0.093820564
995,0.103104785,0.1515781
926,0.10248268,0.20886412
463,0.10248238,0.16744007
745,0.101073295,0.1759631
934,0.100472584,0.10442847
186,0.10004478,0.114539765
988,0.099405,0.19193594
671,0.09931981,0.13951567
201,0.09608465,0.13457192
59,0.09575087,0.09695035
345,0.09560828,0.09062168
116,0.09278661,0.101053506
233,0.09235695,0.18577829
912,0.09192788,0.14268576
7,0.09062964,0.09249156
332,0.09043797,0.13132626
795,0.090142764,0.123743184
411,0.090130165,0.121859804
400,0.089827314,0.09699792
945,0.08982237,0.11674968
701,0.089649424,0.10315342
673,0.08960989,0.059602324
408,0.08946599,0.06633187
571,0.08805277,0.15176573
935,0.08713958,0.14678216
597,0.08597849,0.11969341
917,0.085851565,0.07558071
420,0.08545428,0.20689778
259,0.084748656,0.09798922
216,0.084177315,0.07637338
924,0.08399263,0.064580165
206,0.08339156,0.21535324
393,0.08206685,0.10714197
270,0.081227414,0.09207353
548,0.080965325,0.06449449
591,0.080575734,0.10410157
932,0.08012997,0.05043561
674,0.080096036,0.13977188
538,0.08007793,0.08697035
322,0.07948688,0.14524817
663,0.078422,0.10330357
888,0.07832859,0.07311526
614,0.07749919,0.10500696
45,0.07494813,0.08801772
460,0.07486501,0.06891012
770,0.07470639,0.06390657
842,0.07438728,0.08878417
396,0.07414435,0.11110896
125,0.07371247,0.14686555
517,0.07366663,0.17334117
610,0.07344173,0.025696084
682,0.072908,0.060469173
313,0.072764784,0.07498988
973,0.072321855,0.13178235
68,0.07163073,0.04996779
911,0.07154553,0.09680897
501,0.070628986,0.044210274
962,0.070442796,0.065803126
969,0.070435956,0.061558977
99,0.06987865,0.07367763
260,0.06968233,0.10605389
611,0.06911953,0.084827766
226,0.06890009,0.06585983
417,0.068396226,0.1111799
380,0.06782871,0.0711859
690,0.06782818,0.060732488
1017,0.06740622,0.03746151
188,0.067208216,0.08735337
181,0.06685866,0.13909061
79,0.06680919,0.064929634
426,0.06673779,0.10776907
643,0.06670237,0.11055623
564,0.06665371,0.10026975
698,0.06648183,0.07168259
355,0.06636889,0.05867693
885,0.06608846,0.07647708
388,0.0657795,0.123385854
430,0.065651864,0.14623342
699,0.06462866,0.06730807
826,0.06444562,0.049614187
824,0.064254254,0.082722984
524,0.06381331,0.12588298
473,0.063739225,0.067644745
303,0.06348321,0.092615366
874,0.062178552,0.056020156
849,0.06162401,0.027751742
11,0.059987072,0.01269589
746,0.059813377,0.06699405
4,0.059497025,0.0843035
938,0.059493855,0.041009396
184,0.05920377,0.35356185
432,0.058652915,0.047363423
