,0
support_mean_c433,0.3846474095666666
support_mean_c956,0.38324703545555566
support_mean_c913,0.38121410201333333
support_mean_c639,0.37955790904444453
support_mean_c51,0.3791828843888888
support_mean_c159,0.37640658931111115
support_mean_c129,0.3763846141666667
support_mean_c394,0.3750183751666667
support_mean_c782,0.3747184352277778
support_mean_c967,0.3743257623288889
support_mean_c584,0.3741045002222223
support_mean_c342,0.3737508467182221
support_mean_c398,0.3734719940844445
support_mean_c526,0.3729971155222222
support_mean_c735,0.3729218584033333
support_mean_c9,0.37267229357777787
support_mean_c934,0.3714944961222222
support_mean_c207,0.37086470533333327
support_mean_c1017,0.37047493106666657
support_mean_c562,0.3704137897111111
support_mean_c134,0.37008550105555554
support_mean_c1010,0.36933421866666666
support_mean_c836,0.3692087797666668
support_mean_c232,0.3682836148888889
support_mean_c255,0.36714973606
support_mean_c832,0.36690760591111116
support_mean_c151,0.3668436881222222
support_mean_c911,0.36555070148511115
support_mean_c20,0.3653436511333333
support_mean_c541,0.36437301644
support_mean_c296,0.3629387265444444
support_mean_c755,0.3627267168666666
support_mean_c692,0.36255681246666666
support_mean_c899,0.3619613783444444
support_mean_c889,0.36122467086666665
support_mean_c467,0.3609081129902222
support_mean_c655,0.359590962965
support_mean_c605,0.3593953250888889
support_mean_c429,0.3588412944444444
support_mean_c878,0.3579928206444445
support_mean_c892,0.35634991143333333
support_mean_c291,0.3561049707133333
support_mean_c945,0.35583481115555554
support_mean_c16,0.3554897622222223
support_mean_c875,0.35442764856666664
support_mean_c594,0.3542349316777778
support_mean_c104,0.35290021892222223
support_mean_c825,0.3520883327855555
support_mean_c317,0.3506391524777778
support_mean_c490,0.3499468337555555
support_mean_c404,0.34958563811111115
support_mean_c795,0.34932946682222227
support_mean_c493,0.3484402328555556
support_mean_c175,0.3475413072744444
support_mean_c514,0.3464199502888889
support_mean_c859,0.3453661216666667
support_mean_c831,0.3453114098462223
support_mean_c64,0.3450779371111111
support_mean_c842,0.3448789569111111
support_mean_c862,0.34344404858555555
support_mean_c640,0.3430869254222222
support_mean_c958,0.3415780275088889
support_mean_c177,0.34042044148222217
support_mean_c718,0.3400565445822223
support_mean_c231,0.3379950616455556
support_mean_c111,0.33793315082222225
support_mean_c128,0.33780861015444447
support_mean_c325,0.3366338465055555
support_mean_c768,0.33600461308777774
support_mean_c121,0.3355149166777778
support_mean_c250,0.3354232949222222
support_mean_c542,0.3347862592111111
support_mean_c5,0.3347077756033333
support_mean_c252,0.33363620042
support_mean_c480,0.3335190063222222
support_mean_c93,0.3321734684951
support_mean_c573,0.3319176356111111
support_mean_c981,0.33141573356666665
support_mean_c390,0.3311966074955556
support_mean_c566,0.33017115736299996
support_mean_c123,0.32952953348888886
support_mean_c305,0.3289804193444445
support_mean_c92,0.3288908554777778
support_mean_c472,0.32868298041111116
support_mean_c35,0.3266457302
support_mean_c598,0.3264472752333333
support_mean_c471,0.32532889997777775
support_mean_c560,0.32462236855555554
support_mean_c814,0.3244981884662222
support_mean_c411,0.3244090494888889
support_mean_c669,0.3219855055555555
support_mean_c21,0.32170689644888895
support_mean_c599,0.3207195738444444
support_mean_c926,0.3191698285266667
support_mean_c992,0.3191315773333333
support_mean_c438,0.31893397582222227
support_mean_c628,0.3184431926888889
support_mean_c949,0.31726515137333333
support_mean_c357,0.3170264911422222
support_mean_c25,0.31624565315111114
support_mean_c783,0.3159246114777778
support_mean_c125,0.3156775011666667
support_mean_c290,0.31472611082222224
support_mean_c773,0.31291925232555556
support_mean_c746,0.3121996390111111
support_mean_c576,0.31169390264444446
support_mean_c995,0.31149588990444443
support_mean_c604,0.31049762151111115
support_mean_c534,0.30887017408744444
support_mean_c753,0.3085414399444445
support_mean_c679,0.3075670605777778
support_mean_c316,0.3075039620111111
support_mean_c2,0.30684253221111113
support_mean_c441,0.30637073705555556
support_mean_c683,0.3063357161444445
support_mean_c703,0.3056093318777778
support_mean_c253,0.30541253338888885
support_mean_c720,0.30454042783333335
support_mean_c521,0.3043042190888889
support_mean_c555,0.3015545067666667
support_mean_c596,0.3014856009855555
support_mean_c858,0.3001645097888889
support_mean_c186,0.29970464603333336
support_mean_c607,0.299677684832
support_mean_c731,0.29950903854444444
support_mean_c685,0.2972336355666667
support_mean_c72,0.29568259565555555
support_mean_c94,0.2955319898337778
support_mean_c645,0.29528306282200006
support_mean_c941,0.2940746823888889
support_mean_c933,0.2936933210888889
support_mean_c240,0.2916640931111111
support_mean_c734,0.2906618754
support_mean_c571,0.2892629535222222
support_mean_c1022,0.2879514234
support_mean_c916,0.28777584058222216
support_mean_c611,0.2869300470744444
support_mean_c654,0.2855446014777777
support_mean_c689,0.2845913998
support_mean_c942,0.28404331864444443
support_mean_c201,0.28313022813333333
support_mean_c742,0.28264491923777774
support_mean_c1005,0.2825555785555556
support_mean_c724,0.28132166164444444
support_mean_c706,0.28066549719333334
support_mean_c141,0.2799860237071111
support_mean_c700,0.27971896528888884
support_mean_c277,0.27916005424444446
support_mean_c965,0.27909589631111115
support_mean_c600,0.2761968161188889
support_mean_c893,0.2753638575671111
support_mean_c906,0.27480876565555556
support_mean_c254,0.2746325353511111
support_mean_c237,0.27425988179777777
support_mean_c883,0.27272659642222224
support_mean_c318,0.2710995091844445
support_mean_c40,0.2679900905277777
support_mean_c489,0.26786940539333337
support_mean_c760,0.26765832681444446
support_mean_c536,0.26562939100777777
support_mean_c547,0.2653115365188889
support_mean_c409,0.26359868765666666
support_mean_c258,0.25901500482222223
support_mean_c393,0.25879000695555554
support_mean_c337,0.25755487964444446
support_mean_c29,0.2570551064233333
support_mean_c443,0.2564737498333333
support_mean_c1001,0.2552578328111111
support_mean_c38,0.2546065853444444
support_mean_c761,0.25457840397777776
support_mean_c87,0.25358736559711104
support_mean_c122,0.2533604007
support_mean_c723,0.2531794705777778
support_mean_c545,0.2530622388388889
