,0
support_std_c53,0.8007956467777778
support_std_c868,0.8000087961111111
support_std_c240,0.7982214437777777
support_std_c805,0.7979872194444443
support_std_c384,0.7949383694888887
support_std_c815,0.7910868737777779
support_std_c34,0.7906812044444445
support_std_c701,0.7896270869999998
support_std_c981,0.7890924288888889
support_std_c39,0.7886124566666668
support_std_c13,0.7874439868888888
support_std_c257,0.7867124518888889
support_std_c320,0.7864479275555557
support_std_c313,0.7862746411111112
support_std_c852,0.7835315893333332
support_std_c978,0.7825337984444444
support_std_c984,0.7803063332222223
support_std_c702,0.7800350973333333
support_std_c348,0.778948058888889
support_std_c918,0.7787191224111111
support_std_c635,0.7750024030444446
support_std_c371,0.7732225215555556
support_std_c151,0.7717518161666667
support_std_c871,0.771399891
support_std_c362,0.7705534051111113
support_std_c554,0.7700624337777776
support_std_c305,0.7683280093333332
support_std_c48,0.7682282104444444
support_std_c777,0.7680595428888888
support_std_c875,0.7658665475555556
support_std_c228,0.7654158854444445
support_std_c914,0.7644440892222223
support_std_c594,0.7631279936666667
support_std_c581,0.7629193479999999
support_std_c687,0.7625221603222223
support_std_c1000,0.7603475729999998
support_std_c572,0.7596839391111112
support_std_c323,0.7589954090000002
support_std_c838,0.7580368972222222
support_std_c9,0.7572913617777778
support_std_c782,0.7570753615
support_std_c986,0.7568289241111112
support_std_c250,0.7556960395555555
support_std_c963,0.7554755805555554
support_std_c63,0.7550403443333334
support_std_c636,0.7547984885555555
support_std_c395,0.7526107463333334
support_std_c767,0.7514828759999999
support_std_c342,0.7497657790111111
support_std_c999,0.7496027649444444
support_std_c760,0.7486265082222222
support_std_c379,0.7479655572222224
support_std_c585,0.7463638093333335
support_std_c142,0.7462026723333334
support_std_c54,0.7450493477777778
support_std_c291,0.7447562991977777
support_std_c367,0.7442343058993335
support_std_c131,0.7440518101111111
support_std_c899,0.7438640304444445
support_std_c549,0.7431492553333333
support_std_c21,0.7420749386222222
support_std_c893,0.7417877891055555
support_std_c911,0.7413907043777779
support_std_c329,0.741337775111111
support_std_c296,0.7400451728888888
support_std_c927,0.7393156869999998
support_std_c832,0.7375798824444445
support_std_c90,0.7374586576666667
support_std_c716,0.7365051251555554
support_std_c134,0.7362823413333334
support_std_c16,0.7361904408333332
support_std_c480,0.7360813420000001
support_std_c246,0.7342922316666667
support_std_c825,0.733303405311111
support_std_c493,0.7326273245555557
support_std_c922,0.7322450429999999
support_std_c909,0.7317424788888889
support_std_c74,0.7307750525555556
support_std_c391,0.7301089712222222
support_std_c921,0.7288028377777778
support_std_c274,0.7284193284222221
support_std_c755,0.7269811505666665
support_std_c97,0.7268627498888888
support_std_c779,0.726345471111111
support_std_c542,0.7259552374888888
support_std_c958,0.7258065055222223
support_std_c433,0.7252080438888888
support_std_c526,0.7240628413333334
support_std_c183,0.7219266489999998
support_std_c508,0.7218916497777778
support_std_c199,0.7195642031111112
support_std_c5,0.7184098338
support_std_c969,0.7180933760555557
support_std_c38,0.7180892468444444
support_std_c101,0.7180399852366667
support_std_c440,0.7170832368888889
support_std_c631,0.7132547144444444
support_std_c773,0.7127764293555554
support_std_c550,0.711811113
support_std_c330,0.7116855674388889
support_std_c729,0.7111895691111111
support_std_c44,0.7107335754444445
support_std_c571,0.7094164848888889
support_std_c681,0.7084754851111111
support_std_c17,0.7077383071111112
support_std_c341,0.7077177792888889
support_std_c237,0.706487105611111
support_std_c718,0.7059075672111111
support_std_c454,0.7055886261111111
support_std_c945,0.7050832956333334
support_std_c84,0.7044686854444444
support_std_c115,0.7043798584666667
support_std_c566,0.7035910502111111
support_std_c638,0.7022734358888889
support_std_c536,0.7017407101444445
support_std_c858,0.7009222778888888
support_std_c822,0.6997837642666667
support_std_c94,0.6963057492444443
support_std_c92,0.696026288
support_std_c926,0.6935720975888888
support_std_c83,0.6933860054166666
support_std_c190,0.6927235002222223
support_std_c125,0.6920832561555557
support_std_c609,0.6899985013333334
support_std_c956,0.6897197861111112
support_std_c448,0.6884326043333334
support_std_c890,0.6873263006555554
support_std_c990,0.6871629712299999
support_std_c659,0.6866824245555555
support_std_c735,0.6865114669333333
support_std_c588,0.6861919313333333
support_std_c845,0.6857604795555555
support_std_c505,0.6853776068888888
support_std_c859,0.6852558918888889
support_std_c490,0.6838288465555555
support_std_c111,0.6834715007777777
support_std_c720,0.6832367700555556
support_std_c368,0.6830418932222223
support_std_c58,0.6822247145555557
support_std_c59,0.6818703259999999
support_std_c290,0.6790368927777777
support_std_c746,0.6780143802222223
support_std_c253,0.6772349944444445
support_std_c18,0.6767875561111111
support_std_c842,0.6766080246666667
support_std_c562,0.6765204198888889
support_std_c120,0.6733324462222222
support_std_c439,0.6732224855000001
support_std_c231,0.6721480811888889
support_std_c72,0.6720019490000001
support_std_c498,0.671568348
support_std_c535,0.6706893752222223
support_std_c576,0.6703858800000001
support_std_c20,0.667093576
support_std_c692,0.6663799704444445
support_std_c689,0.6663093211111111
support_std_c839,0.6660497369555556
support_std_c37,0.6654876214444445
support_std_c916,0.6651978598444445
support_std_c547,0.6648607422555556
support_std_c768,0.6648395792888889
support_std_c666,0.6644591365555554
support_std_c628,0.661407807
support_std_c742,0.6610683973333333
support_std_c541,0.6607289306444445
support_std_c207,0.6599710702222222
support_std_c155,0.6596746272222221
support_std_c995,0.6584298160666666
support_std_c934,0.6582871967777778
support_std_c82,0.6564103882
support_std_c114,0.6529778279999999
support_std_c686,0.6515994763333334
support_std_c184,0.6515030546555555
support_std_c29,0.6511714161111111
support_std_c471,0.6510466474444444
support_std_c795,0.6488644595555555
support_std_c600,0.6483431251111111
support_std_c405,0.647731289
support_std_c123,0.6462861712777778
support_std_c584,0.644789089388889
support_std_c77,0.6447626311111111
support_std_c441,0.6446864250000001
support_std_c703,0.6439207123333334
support_std_c599,0.6434574735555555
support_std_c714,0.6422816282222222
support_std_c201,0.6417812946666667
support_std_c390,0.6414617396777778
support_std_c404,0.6413032327777779
support_std_c991,0.640826343751111
support_std_c974,0.6400083808666666
support_std_c573,0.6398934755555555
support_std_c654,0.6389256338777778
support_std_c889,0.6376754466666668
support_std_c869,0.6366688567333334
support_std_c7,0.635721757
support_std_c393,0.6352100744444444
support_std_c338,0.6326911985555556
support_std_c731,0.6326051207777778
support_std_c462,0.6326036255555556
support_std_c680,0.6320621540555555
support_std_c598,0.6302727867333333
support_std_c472,0.6288258058888888
support_std_c356,0.6277835571777778
support_std_c725,0.6265866403333333
support_std_c1018,0.6248641659999999
support_std_c189,0.6237350712222223
support_std_c40,0.6226990905555555
support_std_c177,0.6225879809222221
support_std_c843,0.6213856131555555
support_std_c734,0.6212483994777779
support_std_c483,0.6193122727333333
support_std_c254,0.6172924941555555
support_std_c647,0.6168534302444445
support_std_c93,0.6129045737162222
support_std_c411,0.6125401218777777
support_std_c141,0.6121448374966667
support_std_c874,0.6120853112222222
support_std_c942,0.6118148266666666
support_std_c277,0.6088416162222223
support_std_c783,0.6083125858888888
support_std_c402,0.6069334161111111
support_std_c263,0.6044230147777778
support_std_c25,0.6029684143222223
support_std_c159,0.6017164280222222
support_std_c521,0.6015678966666668
support_std_c373,0.5999045052111112
support_std_c992,0.5992567785555555
support_std_c255,0.5979097956999999
support_std_c1010,0.5977530228888888
support_std_c396,0.5964234127777778
support_std_c892,0.5956553843888889
support_std_c796,0.5935117560000001
support_std_c913,0.5927083832555556
support_std_c117,0.5905392264
support_std_c836,0.5904432485555556
support_std_c906,0.589549944
support_std_c33,0.589489996
support_std_c308,0.5877234125
support_std_c87,0.5875741654777776
support_std_c965,0.5873548989555556
support_std_c611,0.587259395488889
support_std_c49,0.5868403528444445
support_std_c234,0.5859702734444444
support_std_c399,0.5852286353666667
support_std_c173,0.5850031066666668
support_std_c507,0.5849974759666666
support_std_c1005,0.5838414623333333
support_std_c685,0.5831624671111112
support_std_c996,0.5811092831777777
support_std_c317,0.5807613125555556
support_std_c121,0.5804372091111112
support_std_c596,0.5800345020444444
support_std_c786,0.579096469
support_std_c203,0.5783216723333333
support_std_c469,0.5756737615888889
support_std_c761,0.5756275722666667
support_std_c814,0.5756273521866667
support_std_c470,0.5742636005222223
support_std_c334,0.5735582943333334
support_std_c499,0.5732045126777778
support_std_c706,0.5724380618111111
support_std_c104,0.5724044323333334
support_std_c252,0.5714082779444444
support_std_c176,0.5698873363111111
support_std_c51,0.5692159019999999
support_std_c514,0.5662483333333334
support_std_c32,0.5653895998888888
support_std_c394,0.5653352433333334
support_std_c831,0.563995655378111
support_std_c645,0.5635122370066667
support_std_c560,0.5630649651111111
support_std_c949,0.5625313719555556
support_std_c409,0.5621889673555556
support_std_c787,0.5620753157533334
support_std_c119,0.5618966724000001
support_std_c567,0.5613510851666667
support_std_c357,0.5613242659111112
support_std_c671,0.5609039874444445
support_std_c857,0.5608689094444445
support_std_c410,0.5591047863333334
support_std_c122,0.5581036107777778
support_std_c55,0.5579592514777777
support_std_c278,0.5574738229444445
support_std_c129,0.5572154185555556
support_std_c724,0.5569474603333334
support_std_c850,0.5567628481111111
support_std_c531,0.556172427911111
support_std_c47,0.5550062736333333
support_std_c1017,0.5544991218
support_std_c534,0.5542644416888889
support_std_c316,0.553498065
support_std_c723,0.5534418698888889
support_std_c245,0.5528640204444445
support_std_c722,0.5522904380444443
support_std_c426,0.5517539092222223
support_std_c430,0.5515739453211111
support_std_c186,0.5508523766666666
support_std_c607,0.5473821138033333
support_std_c2,0.5455486395555555
support_std_c846,0.543804807711111
support_std_c325,0.5423288188555555
support_std_c684,0.5421279640166667
support_std_c574,0.5414359320777778
support_std_c854,0.5411212794444444
support_std_c217,0.5408059006666667
support_std_c640,0.5402666089333333
support_std_c467,0.5402480142733334
support_std_c559,0.5400644714555556
support_std_c707,0.5397542567777778
support_std_c894,0.5390759460555555
support_std_c280,0.536418796
support_std_c840,0.5358453996300001
support_std_c180,0.5356412082777778
support_std_c233,0.5353068580888889
support_std_c604,0.5352500042222221
support_std_c1022,0.5341912986222221
support_std_c710,0.5341602699333332
support_std_c933,0.5325373375777777
support_std_c774,0.5322775826666667
support_std_c398,0.5320307217
support_std_c989,0.5312998939611111
support_std_c973,0.5309550149823778
support_std_c957,0.5303701864666667
support_std_c35,0.5300127074444444
support_std_c175,0.5298761946888889
support_std_c555,0.5276548173222223
support_std_c879,0.5251774147222222
support_std_c424,0.5247497887777778
support_std_c318,0.5242723046666666
support_std_c238,0.5223543684333333
support_std_c709,0.5220736180888889
support_std_c545,0.5219629099666667
support_std_c753,0.5212246963333333
support_std_c683,0.5211400501111111
support_std_c259,0.5183445924555555
support_std_c136,0.5179880994222222
support_std_c102,0.5179880678444444
support_std_c818,0.5150521191333334
support_std_c801,0.5134850336555555
support_std_c660,0.5130114364555556
support_std_c912,0.5113646484444443
support_std_c625,0.5105924969777778
support_std_c980,0.5105053056666666
support_std_c443,0.5078819077777776
support_std_c919,0.5063598343333334
support_std_c0,0.5063414452222221
support_std_c429,0.5058430136222222
support_std_c627,0.5042966773511111
support_std_c343,0.5021813042777777
support_std_c745,0.5010208442222222
support_std_c977,0.5006966937333334
support_std_c781,0.5000344512666667
support_std_c99,0.4985418617777777
support_std_c851,0.4984208193888889
support_std_c510,0.4962302677977778
support_std_c380,0.49517943695555555
support_std_c605,0.4928618353777777
support_std_c116,0.49259275054444446
support_std_c295,0.49151843511111115
support_std_c530,0.48925390022222215
support_std_c286,0.48721972563888893
support_std_c337,0.4866797455222222
support_std_c900,0.48555329323333335
support_std_c64,0.48540812233333336
support_std_c641,0.48452694364444443
support_std_c544,0.4843037436666667
support_std_c721,0.48413302444444456
support_std_c639,0.4838989087777778
support_std_c258,0.4819445771666666
support_std_c924,0.47995132157777765
support_std_c522,0.47806396393333334
support_std_c324,0.47765368699999994
support_std_c848,0.47761837304999993
support_std_c328,0.47654533675555555
support_std_c941,0.4760407328222223
support_std_c591,0.47582698861111106
support_std_c422,0.4752490940444445
support_std_c679,0.47488580523333335
support_std_c50,0.4732439437777778
support_std_c459,0.47209826288000006
support_std_c698,0.47206401722222224
support_std_c578,0.4711680012222223
support_std_c828,0.4702053944888888
support_std_c699,0.4699478426666667
support_std_c887,0.4692219968333333
support_std_c417,0.4690144145666667
support_std_c669,0.4685673553333333
support_std_c873,0.46824553626666665
support_std_c616,0.4677903604444444
support_std_c211,0.46778384708888887
support_std_c804,0.46764429453333334
support_std_c383,0.4662115095888889
support_std_c438,0.46617392155555554
support_std_c886,0.46488094689244447
support_std_c232,0.46366475177777783
support_std_c230,0.46311965083333334
support_std_c644,0.4626078075977777
support_std_c489,0.46239504024444444
support_std_c580,0.46143927673333335
support_std_c349,0.46119218766666664
support_std_c915,0.4608350614444444
support_std_c200,0.4588512766
support_std_c744,0.45848309978888885
support_std_c4,0.45772719006444446
support_std_c437,0.4573756225555555
support_std_c270,0.4557073027222222
